gvkey,tic,conm,fyear,sale,cogs,xsga,oiadp,ni,at
003592,OMF,ONEMAIN HOLDINGS INC,2024,5722.0,3521.0,,1924.0,509.0,25910.0
111534,MSTR,STRATEGY INC,2024,463.456,123.868,397.104,-63.116,-1166.661,25843.685
002086,BAX,BAXTER INTERNATIONAL INC,2024,10636.0,5635.0,3167.0,837.0,-649.0,25782.0
041897,KVUE,KENVUE INC,2024,15455.0,5847.0,6320.0,2666.0,1030.0,25601.0
005439,HAL,HALLIBURTON CO,2024,22944.0,17564.0,239.0,4062.0,2501.0,25587.0
148349,TDG,TRANSDIGM GROUP INC,2024,7940.0,3095.0,934.0,3601.0,1714.0,25586.0
036633,EBC,EASTERN BANKSHARES INC,2024,1073.794,406.549,329.559,310.656,119.561,25557.88
160549,LBTYK,LIBERTY GLOBAL LTD,2024,4341.9,2211.8,1138.6,-10.5,1588.0,25439.7
285333,IFS,INTERCORP FINANCIAL SVCS INC,2024,2364.028,1113.673,253.265,887.575,344.692,25321.103
178081,MELI,MERCADOLIBRE INC,2024,20777.0,11027.0,6653.0,2631.0,1911.0,25196.0
004383,ATO,ATMOS ENERGY CORP,2024,4165.187,2139.853,,1355.362,1042.895,25194.465
010247,SYY,SYSCO CORP,2024,78844.0,63366.0,11255.0,3353.0,1955.0,24917.0
144435,BG,BUNGE GLOBAL SA,2024,53108.0,49300.0,1549.0,1791.0,1137.0,24899.0
020412,ARES,ARES MANAGEMENT CORP,2024,3884.781,2685.84,,1041.6,463.742,24884.308
031142,STM,STMICROELECTRONICS NV,2024,13269.0,6289.0,3534.0,1686.0,1557.0,24743.0
164471,QSR,RESTAURANT BRANDS INTL INC,2024,8406.0,5138.0,691.0,2333.0,1021.0,24632.0
019713,AUB,ATLANTIC UNION BANKSHRS CRP,2024,1346.413,579.085,315.978,416.038,209.131,24585.323
036722,RKT,ROCKET COS INC,2024,5416.391,3978.441,187.751,1137.282,29.37,24510.063
243174,FLUT,FLUTTER ENTERTAINMENT PLC,2024,14048.0,6249.0,5779.0,923.0,43.0,24508.0
184725,NXPI,NXP SEMICONDUCTORS NV,2024,12614.0,4678.0,3414.0,3597.0,2510.0,24385.0
260774,CBRE,CBRE GROUP INC,2024,35767.0,33359.0,,1734.0,968.0,24383.0
327677,MRX,MAREX GROUP LTD,2024,2132.8,1267.0,,837.0,218.0,24312.5
011399,WDC,WESTERN DIGITAL CORP,2024,13003.0,9526.0,2698.0,210.0,-798.0,24188.0
150279,PFS,PROVIDENT FINANCIAL SVCS INC,2024,1140.251,533.088,263.355,302.309,115.525,24051.825
135990,NRG,NRG ENERGY INC,2024,28130.0,24273.0,,2454.0,1125.0,24022.0
027665,FHB,FIRST HAWAIIAN INC,2024,1165.847,372.056,318.438,460.555,230.129,23828.186
009667,SHW,SHERWIN-WILLIAMS CO,2024,23098.5,11606.0,7095.5,3773.0,2681.4,23632.6
002005,BOH,BANK OF HAWAII CORP,2024,1036.28,408.321,315.534,292.372,149.994,23601.114
035882,BIPC,BROOKFIELD INFRASTRCTR,2024,3666.0,678.0,,2213.0,-608.0,23587.0
118122,APTV,APTIV PLC,2024,19713.0,15249.0,1385.0,2115.0,1787.0,23458.0
064175,LAD,LITHIA MOTORS INC  -CL A,2024,36610.6,30687.5,3890.7,1786.8,802.0,23127.9
023500,CATY,CATHAY GENERAL BANCORP,2024,1390.639,698.42,210.792,474.244,285.979,23054.681
162129,MOS,MOSAIC CO,2024,11122.8,8435.2,786.4,777.5,174.9,22924.0
143974,BFH,BREAD FINANCIAL HOLDINGS INC,2024,4798.0,3868.0,,840.0,277.0,22891.0
162254,CE,CELANESE CORP,2024,10280.0,7200.0,1160.0,1121.0,-1522.0,22857.0
162560,AX,AXOS FINANCIAL INC,2024,1785.87,726.678,267.577,764.529,450.008,22855.334
177267,TEL,TE CONNECTIVITY PLC,2024,15845.0,9563.0,2469.0,2987.0,3193.0,22854.0
006104,IP,INTL PAPER CO,2024,18619.0,14921.0,1712.0,919.0,557.0,22800.0
185532,TRGP,TARGA RESOURCES CORP,2024,16381.5,12252.5,,2695.4,1279.1,22734.1
011554,LNT,ALLIANT ENERGY CORP,2024,3981.0,2216.0,,993.0,690.0,22714.0
034749,COIN,COINBASE GLOBAL INC,2024,6293.246,770.189,3422.953,1972.586,2579.066,22541.951
024344,VRTX,VERTEX PHARMACEUTICALS INC,2024,11020.1,1349.9,4884.3,4603.8,-535.6,22533.2
164633,HOMB,HOME BANCSHARES INC,2024,1466.035,499.073,299.053,638.711,402.241,22490.748
126296,EXPE,EXPEDIA GROUP INC,2024,13691.0,1443.0,9746.0,1664.0,1234.0,22388.0
004213,ECL,ECOLAB INC,2024,15741.4,7959.0,4228.2,2618.8,2112.4,22387.8
170396,CUBI,CUSTOMERS BANCORP INC,2024,1388.268,746.881,187.625,420.21,181.469,22308.241
034636,FOXA,FOX CORP,2024,13980.0,9089.0,2024.0,2478.0,1501.0,21972.0
010016,SWK,STANLEY BLACK & DECKER INC,2024,15365.7,10336.2,3251.4,1188.6,294.3,21848.9
005600,HTZ,HERTZ GLOBAL HOLDINGS INC,2024,9049.0,5731.0,753.0,-470.0,-2862.0,21802.0
001773,ARW,ARROW ELECTRONICS INC,2024,27923.324,24570.343,2217.94,972.047,392.074,21757.707
061567,EL,ESTEE LAUDER COMPANIES INC,2024,15609.0,3605.0,9598.0,1588.0,390.0,21677.0
002710,STZ,CONSTELLATION BRANDS,2024,10208.7,4426.2,1876.5,3459.0,-81.4,21652.3
020548,CTRA,COTERRA ENERGY INC,2024,5458.0,1905.0,327.0,1386.0,1121.0,21625.0
014282,APH,AMPHENOL CORP,2024,15222.7,9574.5,1855.4,3247.5,2424.0,21440.2
144559,ZBH,ZIMMER BIOMET HOLDINGS INC,2024,7678.6,1786.8,3338.5,1557.0,903.8,21365.3
029875,AVB,AVALONBAY COMMUNITIES INC,2024,2964.439,1920.31,95.734,948.395,1081.994,21000.737
005234,GT,GOODYEAR TIRE & RUBBER CO,2024,18878.0,14140.0,2647.0,1048.0,70.0,20964.0
037460,ABNB,AIRBNB INC,2024,11102.0,3095.0,5396.0,2546.0,2648.0,20959.0
003107,CLF,CLEVELAND-CLIFFS INC,2024,19185.0,18062.0,486.0,-319.0,-754.0,20947.0
003362,CAG,CONAGRA BRANDS INC,2024,11612.8,8236.8,1448.5,1537.3,1152.4,20933.9
017132,WSFS,WSFS FINANCIAL CORP,2024,1404.502,419.554,418.005,537.388,263.671,20814.303
160684,WLK,WESTLAKE CORP,2024,12142.0,9426.0,874.0,966.0,602.0,20750.0
161844,LVS,LAS VEGAS SANDS CORP,2024,11290.0,5777.0,1701.0,2444.0,1446.0,20666.0
001393,UHAL,U-HAUL HOLDING CO,2024,5828.665,4138.569,,718.163,367.09,20479.17
171007,NOW,SERVICENOW INC,2024,10984.0,1832.0,7273.0,1414.0,1425.0,20383.0
024731,KIM,KIMCO REALTY CORP,2024,2130.662,1245.814,138.14,746.708,410.785,20309.896
137310,MRVL,MARVELL TECHNOLOGY INC,2024,5767.3,2003.0,2417.7,-8.5,-885.0,20204.5
005959,TT,TRANE TECHNOLOGIES PLC,2024,19838.2,12384.0,3592.7,3486.8,2567.9,20146.7
171067,PANW,PALO ALTO NETWORKS INC,2024,8027.5,1799.0,5043.4,901.9,2577.6,19990.9
104432,NCLH,NORWEGIAN CRUISE LINE HLDGS,2024,9479.651,5688.696,1434.807,1465.906,910.257,19969.811
111864,CTSH,COGNIZANT TECH SOLUTIONS,2024,19736.0,12958.0,3223.0,3026.0,2240.0,19966.0
013125,DOC,HEALTHPEAK PROPERTIES INC,2024,2698.934,2155.044,100.847,443.043,243.142,19938.255
024905,RUN,SUNRUN INC,2024,2037.719,1080.465,901.593,-580.839,-2846.167,19897.884
110732,WCN,WASTE CONNECTIONS INC,2024,8919.591,5162.333,857.386,1706.73,617.573,19817.809
020791,BXMT,BLACKSTONE MORTGAGE TR INC,2024,1780.592,683.805,,1090.824,-204.088,19801.955
001230,ALK,ALASKA AIR GROUP INC,2024,11735.0,9034.0,1203.0,915.0,395.0,19768.0
010096,PSA,PUBLIC STORAGE,2024,4782.649,2387.767,118.676,2276.206,2072.011,19754.934
165746,LYV,LIVE NATION ENTERTAINMENT,2024,23155.625,17328.154,4009.153,1268.395,638.211,19638.771
008247,PPG,PPG INDUSTRIES INC,2024,15855.0,9252.0,3901.0,2210.0,1116.0,19433.0
001678,APA,APA CORP,2024,9727.0,4568.0,650.0,2060.0,804.0,19390.0
016889,INDB,INDEPENDENT BANK CORP/MA,2024,980.31,327.274,285.725,326.422,192.081,19373.565
028338,RIG,TRANSOCEAN LTD,2024,3524.0,2199.0,214.0,372.0,-512.0,19371.0
114524,EBAY,EBAY INC,2024,10283.0,2493.0,5131.0,2252.0,1975.0,19365.0
016821,FBP,FIRST BANCORP P R,2024,1225.205,347.595,324.122,528.492,298.724,19292.921
005125,GPC,GENUINE PARTS CO,2024,23486.569,14893.871,6639.775,1544.945,904.076,19282.705
011781,OVV,OVINTIV INC,2024,9152.0,4899.0,338.0,1606.0,1125.0,19254.0
040340,BBUC.1,BROOKFIELD BUSINESS CRP -OLD,2024,8208.0,6788.0,326.0,314.0,-888.0,19098.0
062965,SSNC,SS&C TECHNOLOGIES HLDGS INC,2024,5882.0,2338.3,1520.1,1343.5,760.5,19044.7
032619,MBIN,MERCHANTS BANCORP,2024,1450.117,804.378,139.714,503.011,320.386,18805.732
050831,INGM,INGRAM MICRO HOLDING CORP,2024,47983.671,44349.395,2415.904,1029.041,264.222,18779.69
006565,LRCX,LAM RESEARCH CORP,2024,14905.386,7391.737,2717.34,4435.834,3827.772,18744.728
136725,ISRG,INTUITIVE SURGICAL INC,2024,8352.1,2266.6,3262.2,2367.6,2322.6,18743.2
062374,IRM,IRON MOUNTAIN INC,2024,6149.909,2696.549,1339.539,1212.916,180.156,18717.115
061811,SCCO,SOUTHERN COPPER CORP,2024,11433.4,4841.5,191.4,5554.6,3376.8,18713.5
060979,WAB,WABTEC CORP,2024,10387.0,6788.0,1423.0,1679.0,1056.0,18702.0
030004,INVH,INVITATION HOMES INC,2024,2590.497,1855.162,90.612,629.871,453.917,18700.951
017151,WSBC,WESBANCO INC,2024,953.624,366.639,290.117,270.307,151.51,18684.298
066446,PWR,QUANTA SERVICES INC,2024,23672.795,19802.671,1782.89,1344.912,904.824,18683.894
050389,LINE,LINEAGE INC,2024,5340.0,3578.0,517.0,369.0,-664.0,18661.0
031587,DLTR,DOLLAR TREE INC,2024,17578.5,10759.3,4734.7,1559.7,-3030.1,18644.0
017195,FFBC,FIRST FINL BANCORP INC/OH,2024,1225.663,437.744,341.866,415.73,228.83,18570.261
015704,TRI,THOMSON REUTERS CORP,2024,7258.0,4471.0,,1965.0,2210.0,18437.0
030170,FLEX,FLEX LTD,2024,25813.0,23145.0,904.0,1255.0,838.0,18381.0
014960,LH,LABCORP HOLDINGS INC,2024,13008.9,8997.4,2230.0,1138.0,746.0,18379.0
016845,FRME,FIRST MERCHANTS CORP,2024,1053.603,462.592,276.356,287.806,201.402,18311.969
036474,RPRX,ROYALTY PHARMA PLC,2024,2263.576,971.132,,1292.444,858.983,18222.715
029733,MLM,MARTIN MARIETTA MATERIALS,2024,6536.0,4069.0,447.0,1451.0,1995.0,18170.0
004685,TRMK,TRUSTMARK CORP,2024,936.911,417.164,320.282,161.398,223.009,18152.422
025173,RNST,RENASANT CORP,2024,1038.032,384.854,329.728,303.849,195.457,18034.868
008542,WTRG,ESSENTIAL UTILITIES INC,2024,2086.113,958.893,,757.668,595.314,18026.554
030098,IR,INGERSOLL RAND INC,2024,7235.0,3956.0,1344.4,1452.6,838.6,18009.8
015044,WDAY,WORKDAY INC,2024,8446.0,1747.0,5857.0,520.0,526.0,17977.0
184700,CPAY,CORPAY INC,2024,3974.589,1833.351,,1790.332,1003.746,17957.031
001988,BALL,BALL CORP,2024,11795.0,9354.0,565.0,1265.0,4008.0,17628.0
015417,BRO,BROWN & BROWN INC,2024,4805.0,3294.0,,1467.0,993.0,17612.0
009777,SJM,SMUCKER (JM) CO,2024,8726.1,5050.1,1529.0,1645.5,-1230.8,17563.3
066354,WPC,W P CAREY INC,2024,1632.76,707.837,139.863,785.06,460.839,17535.024
009611,SCI,SERVICE CORP INTERNATIONAL,2024,4186.379,2870.289,158.619,932.038,518.648,17379.438
008823,PHM,PULTEGROUP INC,2024,17946.95,12664.883,1321.276,3871.629,3083.262,17363.763
016549,SFBS,SERVISFIRST BANCSHARES INC,2024,981.177,521.049,110.837,344.506,227.242,17351.643
028195,JBL,JABIL INC,2024,28883.0,25551.0,1199.0,1437.0,1388.0,17351.0
061483,DVA,DAVITA INC,2024,12815.55,8598.521,1538.341,1954.828,936.342,17285.268
120318,TOWN,TOWNEBANK,2024,1025.673,331.375,346.176,313.055,161.757,17246.89
023809,AZO,AUTOZONE INC,2024,18490.268,8123.461,6028.344,3788.708,2662.427,17176.538
011228,VMC,VULCAN MATERIALS CO,2024,7417.7,4778.1,531.1,1476.3,911.9,17104.8
176766,TFSL,TFS FINANCIAL CORP,2024,758.776,454.116,136.096,149.53,79.588,17090.785
066235,HOPE,HOPE BANCORP INC,2024,1000.051,543.409,226.921,219.421,99.63,17054.008
026590,FTV,FORTIVE CORP,2024,6231.8,1949.7,2515.4,1222.8,832.9,17016.1
115044,AQN,ALGONQUIN POWER & UTIL CORP,2024,2405.293,594.329,879.95,535.327,-1380.517,16961.757
026864,PR,PERMIAN RESOURCES CORP,2024,5000.734,1246.505,197.821,1769.823,984.701,16897.9
110620,ICLR,ICON PUBLIC LIMITED COMPANY,2024,8281.676,5845.319,728.348,1219.509,791.474,16877.678
147305,JBLU,JETBLUE AIRWAYS CORP,2024,9279.0,6985.0,1732.0,-93.0,-795.0,16841.0
010519,TXT,TEXTRON INC,2024,13702.0,10822.0,1647.0,855.0,824.0,16838.0
039822,GFS,GLOBALFOUNDRIES INC,2024,6750.0,3675.0,775.0,732.0,-265.0,16799.0
065108,JLL,JONES LANG LASALLE INC,2024,23432.9,22285.9,,891.2,546.8,16763.8
063847,PAG,PENSKE AUTOMOTIVE GROUP INC,2024,30455.2,25441.9,3538.5,1316.8,918.9,16720.9
021227,LBRDK,LIBERTY BROADBAND CORP,2024,1016.0,257.0,460.0,92.0,869.0,16687.0
018043,NWSA,NEWS CORP,2024,10085.0,5053.0,3493.0,805.0,266.0,16684.0
009299,R,RYDER SYSTEM INC,2024,12636.0,8416.0,1478.0,995.0,489.0,16672.0
005667,DINO,HF SINCLAIR CORP,2024,28580.0,26988.0,445.0,315.0,177.0,16643.0
029751,ALB,ALBEMARLE CORP,2024,5377.526,4722.549,698.545,-632.206,-1179.449,16609.649
100644,FERG,FERGUSON ENTERPRISES INC,2024,29635.0,20582.0,6033.0,2685.0,1735.0,16572.0
008402,PAYX,PAYCHEX INC,2024,5571.7,1330.9,1702.0,2329.3,1657.3,16564.1
029359,SUI,SUN COMMUNITIES INC,2024,3230.6,2453.9,286.4,490.3,89.0,16549.4
006435,KMB,KIMBERLY-CLARK CORP,2024,20058.0,11953.0,4043.0,3281.0,2545.0,16546.0
011456,WY,WEYERHAEUSER CO,2024,7124.0,5309.0,617.0,696.0,396.0,16536.0
100243,AMCR,AMCOR PLC,2024,13640.0,10345.0,1366.0,1346.0,730.0,16524.0
005643,HLT,HILTON WORLDWIDE HOLDINGS,2024,11174.0,8111.0,552.0,2365.0,1535.0,16522.0
189491,XYL,XYLEM INC,2024,8562.0,4788.0,2055.0,1157.0,890.0,16493.0
018948,MCHB,MECHANICS BANCORP,2024,596.598,215.042,246.899,111.833,28.999,16490.112
004611,M,MACY'S INC,2024,23006.0,13740.0,7620.0,765.0,582.0,16402.0
016790,CBU,COMMUNITY FINANCIAL SYST INC,2024,940.714,217.184,344.437,350.436,182.481,16386.044
183902,EFC,ELLINGTON FINANCIAL INC,2024,448.46,182.062,,266.398,145.861,16317.028
011465,WHR,WHIRLPOOL CORP,2024,16607.0,13723.0,1656.0,895.0,-323.0,16301.0
050720,SOBO,SOUTH BOW CORP,2024,3050.0,1591.0,,1105.0,455.0,16301.0
156953,HTH,HILLTOP HOLDINGS INC,2024,1607.345,1285.264,,297.557,113.213,16268.129
061487,BANR,BANNER CORP,2024,832.991,231.968,299.326,280.995,168.898,16200.037
064166,DGX,QUEST DIAGNOSTICS INC,2024,9872.0,6235.0,1733.0,1411.0,871.0,16153.0
032930,ADT,ADT INC,2024,4898.446,847.114,1439.346,1269.188,501.053,16050.957
003170,CL,COLGATE-PALMOLIVE CO,2024,20101.0,7390.0,7723.0,4383.0,2889.0,16046.0
022086,IBOC,INTL BANCSHARES CORP,2024,1042.904,241.065,172.956,606.359,409.167,15738.852
037763,UWMC,UWM HOLDINGS CORP,2024,2163.691,1297.043,,821.174,14.404,15671.116
152149,MOH,MOLINA HEALTHCARE INC,2024,40650.0,35914.0,2740.0,1810.0,1179.0,15630.0
117141,EFSC,ENTERPRISE FINL SERVICES CP,2024,920.754,304.463,199.944,406.273,185.266,15596.431
139665,MCO,MOODY'S CORP,2024,7088.0,1945.0,1735.0,2977.0,2058.0,15505.0
015855,GEN,GEN DIGITAL INC,2024,3935.0,531.0,1223.0,1762.0,643.0,15495.0
064088,VSAT,VIASAT INC,2024,4519.571,1932.759,1089.618,136.387,-574.962,15448.784
006304,KLAC,KLA CORP,2024,9812.247,3559.891,2174.067,3657.317,2761.896,15433.566
039811,RIVN,RIVIAN AUTOMOTIVE INC,2024,4970.0,5198.0,3202.0,-4461.0,-4747.0,15410.0
027965,MCHP,MICROCHIP TECHNOLOGY INC,2024,4388.3,1729.3,1525.3,383.6,-0.5,15374.6
023432,VIRT,VIRTU FINANCIAL INC,2024,2876.949,1443.01,,1317.652,276.415,15361.743
038092,CPNG,COUPANG INC,2024,30268.0,21120.0,8206.0,509.0,154.0,15344.0
061408,THG,HANOVER INSURANCE GROUP INC,2024,6237.4,5664.0,,571.9,426.0,15274.5
030259,PENN,PENN ENTERTAINMENT INC,2024,6578.1,4414.5,1568.1,161.9,-311.5,15261.7
002663,CPB,CAMPBELL'S CO (THE),2024,9636.0,6254.0,1553.0,1418.0,567.0,15235.0
029392,EMN,EASTMAN CHEMICAL CO,2024,9382.0,6584.0,986.0,1311.0,905.0,15213.0
017184,SBCF,SEACOAST BANKING CORP/FL,2024,808.987,309.846,228.147,238.501,120.986,15176.308
020019,CVBF,CVB FINANCIAL CORP,2024,657.835,179.765,167.879,294.823,200.716,15153.655
010801,UGI,UGI CORP,2024,7252.0,5572.0,,1129.0,269.0,15098.0
005878,ITW,ILLINOIS TOOL WORKS,2024,15898.0,8674.0,2675.0,4147.0,3488.0,15067.0
120444,WCC,WESCO INTL INC,2024,21818.8,17106.2,3271.4,1258.0,717.6,15061.4
155394,LKQ,LKQ CORP,2024,14355.0,8684.0,3916.0,1349.0,690.0,14955.0
064030,STLD,STEEL DYNAMICS INC,2024,17540.39,14296.604,829.023,1943.037,1537.134,14935.233
184899,FAF,FIRST AMERICAN FINANCIAL CP,2024,6120.7,5605.7,,307.6,131.1,14908.6
009248,ROST,ROSS STORES INC,2024,21129.219,14813.718,3344.702,2524.011,2090.73,14905.332
028180,ORLY,O'REILLY AUTOMOTIVE INC,2024,16708.479,7692.098,5303.332,3251.157,2386.68,14893.741
002184,BBY,BEST BUY CO INC,2024,41528.0,31298.0,7630.0,1734.0,927.0,14782.0
028320,CDW,CDW CORP,2024,20998.7,16121.0,2913.5,1688.9,1077.8,14678.4
001598,AME,AMETEK INC,2024,6941.18,4052.555,696.905,1808.793,1376.124,14631.169
007585,MSI,MOTOROLA SOLUTIONS INC,2024,10817.0,5109.0,2669.0,2703.0,1577.0,14595.0
001414,PRI,PRIMERICA INC,2024,3039.124,2103.825,,917.099,471.219,14582.022
014561,COHR,COHERENT CORP,2024,4707.688,2762.963,1092.089,292.875,-156.154,14488.634
024678,HMN,HORACE MANN EDUCATORS CORP,2024,1550.4,1405.6,,118.4,102.8,14487.8
011032,UHS,UNIVERSAL HEALTH SVCS INC,2024,15827.935,13558.29,,1684.814,1142.097,14469.749
045167,SOLV,SOLVENTUM CORP,2024,8254.0,3378.0,2883.0,1463.0,479.0,14457.0
030932,NWBI,NORTHWEST BANCSHARES INC,2024,756.206,258.123,243.924,240.707,100.278,14408.224
063135,DCOM,DIME COMMERCIAL BANCSHRS INC,2024,638.975,368.208,165.908,96.696,29.084,14353.258
018293,CWEN,CLEARWAY ENERGY INC,2024,1371.0,540.0,,204.0,88.0,14329.0
162160,MPT,MEDICAL PROPERTIES TRUST,2024,628.905,2300.314,133.789,-1805.198,-2410.271,14294.594
013721,ZTS,ZOETIS INC,2024,9261.0,2363.0,3004.0,3397.0,2486.0,14237.0
260751,NTB,BANK OF NT BUTTERFIELD & SON,2024,816.109,236.176,208.105,371.828,216.316,14231.396
061870,OTEX,OPEN TEXT CORP,2024,5769.577,1334.627,2604.635,1022.39,465.09,14205.707
126721,TDY,TELEDYNE TECHNOLOGIES INC,2024,5670.0,3123.9,1186.8,1050.0,819.2,14200.5
041817,BAM,BROOKFIELD ASSET MANAG LTD,2024,3980.0,1644.0,,2322.0,2168.0,14157.0
034410,MRNA,MODERNA INC,2024,3236.0,1279.0,5717.0,-3945.0,-3561.0,14142.0
134932,ON,ON SEMICONDUCTOR CORP,2024,7082.3,3336.3,1248.5,1915.6,1572.8,14089.8
008214,OC,OWENS CORNING,2024,10975.0,7060.0,1186.0,2107.0,647.0,14075.0
027638,AA,ALCOA CORP,2024,11895.0,10044.0,332.0,877.0,60.0,14064.0
020748,ANET,ARISTA NETWORKS INC,2024,7003.146,2461.063,1536.707,2944.616,2852.054,14043.921
009016,RRX,REGAL REXNORD CORP,2024,6033.8,3263.5,1496.2,762.3,196.2,14033.7
016477,LEA,LEAR CORP,2024,23306.0,20911.7,677.5,1096.1,506.6,14027.5
028742,BWA,BORGWARNER INC,2024,14086.0,10794.0,1350.0,1269.0,338.0,13993.0
029101,FFIN,FIRST FINL BANKSHARES INC,2024,752.907,215.998,176.941,346.541,223.511,13979.418
023650,SHOP,SHOPIFY INC,2024,8880.0,4396.0,3428.0,1020.0,2019.0,13924.0
003619,CCK,CROWN HOLDINGS INC,2024,11801.0,9262.0,597.0,1494.0,424.0,13848.0
019094,NBTB,N B T BANCORP INC,2024,788.494,231.155,263.796,273.575,140.641,13786.666
155738,NNI,NELNET INC,2024,2122.166,1119.912,,944.138,184.045,13777.753
030024,TIGO,MILLICOM INTL CELLULAR SA,2024,5804.0,1420.0,1800.0,1349.0,253.0,13737.0
008113,OGE,OGE ENERGY CORP,2024,2985.3,1700.5,,745.3,441.5,13716.0
010411,TDS,TELEPHONE & DATA SYSTEMS INC,2024,4964.0,2135.0,1721.0,165.0,-28.0,13682.0
025283,KSS,KOHL'S CORP,2024,16221.0,9661.0,5370.0,447.0,109.0,13559.0
028022,BANF,BANCFIRST CORP/OK,2024,908.714,286.269,234.19,366.574,216.354,13554.314
183822,ARR,ARMOUR RESIDENTIAL REIT INC,2024,239.902,45.04,,194.862,-14.394,13547.953
017115,SIGI,SELECTIVE INS GROUP INC,2024,4824.611,4540.15,8.102,249.859,207.012,13514.189
175982,CSIQ,CANADIAN SOLAR INC,2024,5993.409,4494.943,1123.943,-124.624,36.051,13511.55
051008,SNDK,SANDISK CORP,2024,6663.0,5403.0,1495.0,-459.0,-672.0,13506.0
160173,ABR,ARBOR REALTY TRUST INC,2024,1441.053,333.899,,1107.154,264.641,13490.981
012138,TROW,PRICE (T. ROWE) GROUP,2024,7093.6,4362.9,,2379.6,2100.1,13472.0
040605,BLCO,BAUSCH & LOMB CORP,2024,4791.0,1642.0,2348.0,365.0,-317.0,13469.0
163946,CF,CF INDUSTRIES HOLDINGS INC,2024,5936.0,2927.0,310.0,1746.0,1218.0,13466.0
018312,USFD,US FOODS HOLDING CORP,2024,37877.0,31343.0,4952.0,1144.0,494.0,13436.0
005709,HRL,HORMEL FOODS CORP,2024,11920.797,9642.909,933.01,1094.685,805.038,13434.729
063232,OCFC,OCEANFIRST FINANCIAL CORP,2024,688.46,315.827,163.402,194.687,100.065,13421.247
140541,TPR,TAPESTRY INC,2024,6671.2,1607.7,3639.5,1250.0,816.0,13396.3
028787,PFGC,PERFORMANCE FOOD GROUP CO,2024,54681.2,47902.6,5371.8,850.1,435.9,13392.9
012395,TOL,TOLL BROTHERS INC,2024,11055.149,7889.443,982.291,2102.515,1571.195,13367.932
183366,H,HYATT HOTELS CORP,2024,6648.0,5351.0,547.0,417.0,1296.0,13324.0
162385,WEX,WEX INC,2024,2628.2,896.8,711.5,698.6,309.6,13321.6
178519,LPLA,LPL FINANCIAL HOLDINGS INC,2024,12358.74,10134.385,,1780.594,1058.616,13317.404
003336,DXC,DXC TECHNOLOGY CO,2024,12871.0,9975.0,1321.0,493.0,389.0,13205.0
027871,FBK,FB FINANCIAL CORP,2024,762.551,321.039,210.063,216.536,116.035,13157.482
019824,AU,ANGLOGOLD ASHANTI PLC,2024,5793.0,2911.0,471.0,1633.0,1004.0,13157.0
178862,CIM,CHIMERA INVESTMENT CORP,2024,778.795,106.61,,672.185,176.065,13116.49
165123,LDOS,LEIDOS HOLDINGS INC,2024,16662.0,13568.0,983.0,1821.0,1254.0,13104.0
038821,OGN,ORGANON & CO,2024,6403.0,2357.0,2095.0,1680.0,864.0,13101.0
018792,GLPI,GAMING & LEISURE PPTYS,2024,1577.535,307.826,96.825,1172.884,784.62,13075.949
024975,SNPS,SYNOPSYS INC,2024,6127.436,974.393,3510.198,1409.211,2263.38,13073.561
007146,MKC,MCCORMICK & CO INC,2024,6723.7,3932.5,1521.2,1069.8,788.5,13070.3
133366,EW,EDWARDS LIFESCIENCES CORP,2024,5439.5,974.3,2842.4,1479.6,4174.6,13055.3
007063,HST,HOST HOTELS & RESORTS INC,2024,5745.0,4796.0,123.0,826.0,697.0,13048.0
184442,CHRD,CHORD ENERGY CORP,2024,5251.082,2847.56,123.509,1172.237,848.627,13032.007
018465,AR,ANTERO RESOURCES CORP,2024,4325.596,3274.2,232.346,5.79,57.226,13010.05
009063,AN,AUTONATION INC,2024,26765.4,21980.0,3209.4,1335.3,692.2,13001.7
149318,WYNN,WYNN RESORTS LTD,2024,7127.961,4026.424,1133.611,1309.031,501.078,12977.963
005597,HSY,HERSHEY CO,2024,11202.263,5510.0,2259.763,3055.69,2221.239,12946.861
020299,LOB,LIVE OAK BANCSHARES INC,2024,927.053,532.679,207.094,163.998,77.474,12943.38
030293,ESS,ESSEX PROPERTY TRUST,2024,1859.813,1147.964,98.974,612.875,741.522,12927.359
170527,POST,POST HOLDINGS INC,2024,7922.7,5326.8,1280.7,864.0,366.7,12854.2
037420,DASH,DOORDASH INC,2024,10722.0,5542.0,4470.0,149.0,123.0,12845.0
024724,LILAK,LIBERTY LATIN AMERICA LTD,2024,4456.9,2947.2,,541.4,-657.0,12800.0
025119,MHK,MOHAWK INDUSTRIES INC,2024,10836.9,7432.5,1949.6,820.1,517.7,12778.6
196159,PBF,PBF ENERGY INC,2024,33115.3,33230.7,260.4,-645.8,-533.8,12703.2
125240,TKO,TKO GROUP HOLDINGS INC,2024,2804.341,899.875,788.387,723.237,9.408,12699.936
030861,KNX,KNIGHT-SWIFT TRPTN HLDGS INC,2024,7410.078,6387.02,,230.256,117.626,12698.532
186858,ARMK,ARAMARK,2024,17400.701,16035.464,283.627,698.31,262.522,12674.371
018071,REXR,REXFORD INDUS REALTY,2024,936.407,485.507,84.391,366.509,273.802,12648.218
021503,KMPR,KEMPER CORP/DE,2024,4656.8,4101.8,,501.3,317.8,12630.4
033955,ELAN,ELANCO ANIMAL HLTH INC,2024,4439.0,1908.0,1658.0,251.0,338.0,12614.0
